t	x_coord	y_coord	vol	S1	S2	id
2.9	25	10	65	0.0656882	0.609621	120
2.9	11	8	64.5	0.0656743	0.60967	121
2.9	14	7	64.5	0.0656743	0.60967	122
2.9	45	23	32	0.0711703	0.59141	123
2.9	41	22	32	0.0711703	0.59141	124
2.9	0	3	26.25	0.0730076	0.585685	125
2.9	3	6	26.25	0.0730076	0.585685	126
3	14	19	149	0.115075	0.513376	3
3	22	8	108	0.135306	0.508915	4
3	22	4	136	0.120171	0.512215	6
3	37	11	129	0.0617	0.527329	7
3	3	49	104	0.138064	0.508337	8
3	29	25	105	0.137417	0.508472	9
3	10	15	137	0.1197	0.512321	10
3	49	9	171	0.108215	0.514981	11
3	25	2	197	0.102082	0.516458	12
3	32	4	145	0.116585	0.513029	13
3	37	34	199	0.101654	0.516563	14
3	25	11	194	0.102727	0.516301	15
3	14	20	130	0.122866	0.511612	16
3	44	25	112	0.132681	0.509472	18
3	37	47	138	0.119328	0.512405	19
3	36	28	179	0.106142	0.515476	20
3	48	22	160	0.111422	0.514224	22
3	11	17	113	0.132024	0.509613	23
3	13	34	144	0.116926	0.512951	24
3	30	27	163	0.110496	0.514442	25
3	14	28	172	0.107971	0.515039	27
3	48	34	185	0.104699	0.515823	28
3	48	46	111	0.13332	0.509336	30
3	46	43	118	0.129009	0.510262	31
3	21	38	131	0.1224	0.511715	36
3	7	33	194	0.0644353	0.526523	37
3	8	20	155	0.113001	0.513856	39
3	37	2	108	0.135328	0.508911	40
3	8	49	131	0.122312	0.511735	42
3	28	25	109	0.130182	0.510008	43
3	3	28	160	0.108384	0.514941	44
3	23	3	100	0.141185	0.50769	45
3	43	46	104	0.138136	0.508322	46
3	43	37	165	0.109819	0.514601	48
3	27	5	153	0.113419	0.513759	49
3	31	11	122	0.0660232	0.526061	50
3	27	36	185	0.104714	0.515819	52
3	38	4	157	0.112338	0.51401	53
3	39	22	133	0.121488	0.511919	55
3	30	11	197	0.0615861	0.527363	56
3	2	9	160	0.111377	0.514235	58
3	22	2	193	0.102847	0.516272	61
3	13	14	185	0.104684	0.515827	62
3	6	5	117	0.12961	0.510132	63
3	9	2	130	0.122866	0.511612	66
3	26	48	179	0.106166	0.51547	70
3	33	14	170	0.0618292	0.527291	72
3	13	36	196	0.102326	0.516399	75
3	44	2	151	0.114364	0.51354	76
3	43	28	113	0.13208	0.509601	78
3	26	45	110	0.133944	0.509204	81
3	19	31	142	0.117646	0.512787	82
3	41	9	110	0.133998	0.509192	83
3	22	32	187	0.104257	0.51593	84
3	41	27	173	0.107678	0.515108	86
3	5	23	139	0.118847	0.512514	90
3	15	15	191	0.103349	0.51615	91
3	28	27	145	0.116546	0.513038	92
3	4	11	127	0.124343	0.511284	93
3	33	33	142	0.117715	0.512771	95
3	23	10	108	0.135278	0.508921	97
3	45	17	97.5	0.143216	0.507274	102
3	41	6	62.5	0.188771	0.498786	103
3	45	17	62.5	0.188771	0.498786	104
3	2	35	63	0.0622797	0.527158	105
3	8	46	51.5	0.215773	0.494417	107
3	28	49	77.5	0.163965	0.503216	112
3	5	3	52.5	0.212481	0.494927	113
3	35	49	67.5	0.175566	0.501091	115
3	34	46	67.5	0.175566	0.501091	116
3	19	40	67.5	0.175566	0.501091	117
3	23	43	67.5	0.175566	0.501091	118
3	22	11	65	0.179881	0.500325	119
3	25	9	65	0.179881	0.500325	120
3	16	6	64.5	0.180756	0.500171	122
3	47	24	32	0.301602	0.482987	123
3	42	20	32	0.301602	0.482987	124
3	0	3	26.25	0.35371	0.477435	125
3	16	34	74	0.115336	0.513316	127
3	18	35	74	0.115336	0.513316	128
3	24	47	25.75	0.215773	0.494417	129
3	25	46	25.75	0.215773	0.494417	130
3	34	13	32	0.0697726	0.524982	131
3	32	13	32	0.0697726	0.524982	132
3.1	12	18	149	0.102166	0.527361	3
3.1	24	10	108	0.117249	0.520159	4
3.1	20	2	136	0.105965	0.525494	6
3.1	37	9	129	0.0623349	0.54945	7
3.1	2	48	104	0.119304	0.51922	8
3.1	27	27	105	0.118822	0.51944	9
3.1	11	16	137	0.105614	0.525665	10
3.1	48	10	171	0.09705	0.529935	11
3.1	24	0	197	0.0924751	0.532298	12
3.1	33	2	145	0.103292	0.526804	13
3.1	39	34	199	0.0921558	0.532465	14
3.1	23	12	194	0.0929565	0.532046	15
3.1	15	22	130	0.107975	0.524521	16
3.1	45	24	112	0.115292	0.521063	18
3.1	39	45	138	0.105337	0.5258	19
3.1	36	29	179	0.0955036	0.530727	20
3.1	48	21	160	0.0994411	0.528724	22
3.1	10	18	113	0.114802	0.52129	23
3.1	12	32	144	0.103546	0.526679	24
3.1	31	27	163	0.0987508	0.529072	25
3.1	15	27	172	0.096868	0.530028	27
3.1	47	34	185	0.094427	0.531283	28
3.1	46	46	111	0.115768	0.520842	30
3.1	45	44	118	0.112555	0.522341	31
3.1	22	40	131	0.107627	0.524689	36
3.1	9	33	194	0.0643777	0.548192	37
3.1	7	18	155	0.100619	0.528132	39
3.1	38	4	108	0.117265	0.520152	40
3.1	8	49	131	0.107562	0.52472	42
3.1	28	26	109	0.113429	0.521931	43
3.1	1	28	160	0.0971759	0.529871	44
3.1	21	4	100	0.12163	0.518169	45
3.1	45	45	104	0.119357	0.519196	46
3.1	42	39	165	0.0982462	0.529327	48
3.1	25	7	153	0.100931	0.527976	49
3.1	31	10	122	0.0655634	0.547468	50
3.1	25	35	185	0.0944382	0.531277	52
3.1	36	5	157	0.100124	0.52838	53
3.1	39	22	133	0.106947	0.525017	55
3.1	30	12	197	0.0622498	0.549503	56
3.1	0	9	160	0.099408	0.52874	58
3.1	23	4	193	0.0930456	0.532	61
3.1	12	14	185	0.0944157	0.531289	62
3.1	7	4	117	0.113003	0.522131	63
3.1	9	1	130	0.107975	0.524521	66
3.1	27	49	179	0.0955215	0.530718	70
3.1	33	13	170	0.0624314	0.54939	72
3.1	11	34	196	0.092657	0.532203	75
3.1	43	2	151	0.101635	0.527625	76
3.1	44	29	113	0.114844	0.521271	78
3.1	24	47	110	0.116233	0.520627	81
3.1	19	31	142	0.104083	0.526414	82
3.1	43	7	110	0.116273	0.520609	83
3.1	20	34	187	0.0940975	0.531453	84
3.1	43	27	173	0.0966493	0.53014	86
3.1	6	23	139	0.104978	0.525976	90
3.1	13	15	191	0.0934204	0.531805	91
3.1	26	29	145	0.103262	0.526819	92
3.1	4	13	127	0.109076	0.523992	93
3.1	31	31	142	0.104134	0.526389	95
3.1	25	12	108	0.117228	0.520169	97
3.1	44	15	97.5	0.123143	0.517491	102
3.1	39	5	62.5	0.157077	0.503533	103
3.1	47	19	62.5	0.157077	0.503533	104
3.1	3	35	63	0.0627679	0.549182	105
3.1	10	46	51.5	0.177178	0.496241	107
3.1	28	49	77.5	0.138603	0.510852	112
3.1	3	2	52.5	0.174728	0.497095	113
3.1	34	49	67.5	0.147244	0.50735	115
3.1	33	48	67.5	0.147244	0.50735	116
3.1	19	40	67.5	0.147244	0.50735	117
3.1	22	42	67.5	0.147244	0.50735	118
3.1	24	13	65	0.150458	0.506084	119
3.1	23	10	65	0.150458	0.506084	120
3.1	14	5	64.5	0.151109	0.505829	122
3.1	46	25	32	0.241023	0.476795	123
3.1	44	20	32	0.241023	0.476795	124
3.1	0	3	26.25	0.279754	0.467146	125
3.1	15	36	74	0.10236	0.527265	127
3.1	16	33	74	0.10236	0.527265	128
3.1	22	49	25.75	0.177178	0.496241	129
3.1	27	48	25.75	0.177178	0.496241	130
3.1	32	13	32	0.068363	0.54578	131
3.1	31	11	32	0.068363	0.54578	132
3.2	12	19	149	0.0923768	0.541226	3
3.2	23	8	108	0.103678	0.532534	4
3.2	21	2	136	0.0952244	0.538979	6
3.2	35	7	129	0.0624924	0.567463	7
3.2	2	48	104	0.105217	0.531395	8
3.2	29	28	105	0.104856	0.531661	9
3.2	10	16	137	0.094961	0.539185	10
3.2	46	12	171	0.0885418	0.544316	11
3.2	24	0	197	0.0851116	0.547144	12
3.2	31	4	145	0.0932206	0.540556	13
3.2	41	32	199	0.0848722	0.547344	14
3.2	22	13	194	0.0854726	0.546844	15
3.2	17	22	130	0.0967302	0.537807	16
3.2	43	23	112	0.102212	0.533628	18
3.2	41	45	138	0.0947536	0.539348	19
3.2	36	31	179	0.0873825	0.545265	20
3.2	46	22	160	0.0903344	0.542863	22
3.2	8	20	113	0.101845	0.533903	23
3.2	13	32	144	0.0934113	0.540405	24
3.2	29	26	163	0.0898169	0.543281	25
3.2	14	26	172	0.0884054	0.544428	27
3.2	46	35	185	0.0865753	0.54593	28
3.2	48	46	111	0.102569	0.533361	30
3.2	44	42	118	0.100162	0.535175	31
3.2	20	42	131	0.0964696	0.538009	36
3.2	8	35	194	0.0640266	0.565985	37
3.2	7	18	155	0.0912176	0.542153	39
3.2	40	3	108	0.10369	0.532525	40
3.2	9	47	131	0.0964208	0.538047	42
3.2	28	24	109	0.100817	0.534678	43
3.2	3	29	160	0.0886362	0.544239	44
3.2	20	5	100	0.10696	0.530119	45
3.2	47	43	104	0.105257	0.531365	46
3.2	40	38	165	0.0894386	0.543587	48
3.2	27	6	153	0.0914512	0.541965	49
3.2	33	11	122	0.0649171	0.565134	50
3.2	25	35	185	0.0865836	0.545923	52
3.2	34	5	157	0.0908466	0.54245	53
3.2	39	22	133	0.0959603	0.538405	55
3.2	30	13	197	0.0624285	0.567525	56
3.2	0	10	160	0.0903096	0.542883	58
3.2	25	2	193	0.0855394	0.546788	61
3.2	13	14	185	0.0865668	0.545937	62
3.2	8	3	117	0.100497	0.53492	63
3.2	10	1	130	0.0967302	0.537807	66
3.2	27	49	179	0.0873959	0.545254	70
3.2	33	12	170	0.0625649	0.567393	72
3.2	10	36	196	0.085248	0.547031	75
3.2	45	0	151	0.091979	0.541544	76
3.2	42	27	113	0.101877	0.53388	78
3.2	26	48	110	0.102917	0.5331	81
3.2	19	31	142	0.0938137	0.540087	82
3.2	44	5	110	0.102947	0.533078	83
3.2	21	35	187	0.0863282	0.546134	84
3.2	44	28	173	0.0882414	0.544562	86
3.2	4	24	139	0.0944844	0.539559	90
3.2	12	17	191	0.0858205	0.546555	91
3.2	28	27	145	0.0931987	0.540574	92
3.2	3	15	127	0.0975554	0.537169	93
3.2	30	33	142	0.0938519	0.540057	95
3.2	25	12	108	0.103662	0.532545	97
3.2	43	13	97.5	0.108093	0.529295	102
3.2	41	6	62.5	0.133487	0.512187	103
3.2	47	20	62.5	0.133487	0.512187	104
3.2	3	36	63	0.0628176	0.567149	105
3.2	8	47	51.5	0.148516	0.503133	107
3.2	28	49	77.5	0.119666	0.521193	112
3.2	5	3	52.5	0.146684	0.504199	113
3.2	36	49	67.5	0.126132	0.516894	115
3.2	35	49	67.5	0.126132	0.516894	116
3.2	19	40	67.5	0.126132	0.516894	117
3.2	21	42	67.5	0.126132	0.516894	118
3.2	23	12	65	0.128536	0.515334	119
3.2	23	9	65	0.128536	0.515334	120
3.2	14	7	64.5	0.129023	0.515021	122
3.2	48	24	32	0.196192	0.478578	123
3.2	45	22	32	0.196192	0.478578	124
3.2	1	2	26.25	0.225081	0.466156	125
3.2	13	38	74	0.0925226	0.54111	127
3.2	14	34	74	0.0925226	0.54111	128
3.2	22	49	25.75	0.148516	0.503133	129
3.2	26	49	25.75	0.148516	0.503133	130
3.2	34	15	32	0.0670193	0.563146	131
3.2	29	10	32	0.0670193	0.563146	132
3.3	13	19	149	0.0849107	0.554489	3
3.3	25	10	108	0.093424	0.545184	4
3.3	22	3	136	0.0870565	0.552089	6
3.3	37	5	129	0.0623624	0.582209	7
3.3	1	47	104	0.0945831	0.54396	8
3.3	30	27	105	0.0943114	0.544246	9
3.3	11	18	137	0.0868581	0.552309	10
3.3	48	14	171	0.0820202	0.557781	11
3.3	25	2	197	0.0794341	0.560788	12
3.3	32	3	145	0.0855466	0.553774	13
3.3	41	33	199	0.0792535	0.561	14
3.3	21	11	194	0.0797063	0.560469	15
3.3	16	21	130	0.088191	0.550836	16
3.3	42	25	112	0.0923203	0.546358	18
3.3	41	44	138	0.0867018	0.552483	19
3.3	38	33	179	0.0811463	0.558791	20
3.3	45	24	160	0.0833714	0.556233	22
3.3	7	20	113	0.0920437	0.546654	23
3.3	13	31	144	0.0856904	0.553612	24
3.3	31	24	163	0.0829814	0.556679	25
3.3	16	28	172	0.0819174	0.5579	27
3.3	48	35	185	0.0805377	0.559498	28
3.3	46	45	111	0.0925888	0.546072	30
3.3	42	40	118	0.090776	0.548017	31
3.3	20	43	131	0.0879947	0.551052	36
3.3	8	37	194	0.0635214	0.580661	37
3.3	6	18	155	0.0840371	0.555476	39
3.3	42	2	108	0.0934332	0.545174	40
3.3	7	47	131	0.087958	0.551092	42
3.3	29	22	109	0.0912694	0.547485	43
3.3	4	27	160	0.0820914	0.557699	44
3.3	19	5	100	0.0958948	0.542587	45
3.3	46	41	104	0.0946133	0.543929	46
3.3	42	37	165	0.0826962	0.557005	48
3.3	26	5	153	0.0842132	0.555277	49
3.3	35	11	122	0.064194	0.579769	50
3.3	27	34	185	0.080544	0.55949	52
3.3	36	3	157	0.0837575	0.555794	53
3.3	39	21	133	0.087611	0.551475	55
3.3	28	15	197	0.0623141	0.582274	56
3.3	0	10	160	0.0833528	0.556255	58
3.3	25	2	193	0.0797567	0.56041	61
3.3	13	13	185	0.0805313	0.559505	62
3.3	9	3	117	0.0910288	0.547745	63
3.3	8	0	130	0.088191	0.550836	66
3.3	26	48	179	0.0811564	0.558779	70
3.3	31	14	170	0.0624171	0.582135	72
3.3	11	37	196	0.0795369	0.560667	75
3.3	47	0	151	0.084611	0.554827	76
3.3	40	29	113	0.0920676	0.546629	78
3.3	28	49	110	0.0928513	0.545792	81
3.3	20	29	142	0.0859936	0.553273	82
3.3	42	3	110	0.0928738	0.545768	83
3.3	21	34	187	0.0803514	0.559715	84
3.3	46	27	173	0.0817938	0.558042	86
3.3	6	25	139	0.086499	0.552709	90
3.3	10	15	191	0.0799686	0.560162	91
3.3	30	29	145	0.0855302	0.553792	92
3.3	2	13	127	0.0888127	0.550153	93
3.3	31	32	142	0.0860224	0.553241	95
3.3	24	10	108	0.0934122	0.545196	97
3.3	41	12	97.5	0.0967479	0.541701	102
3.3	43	5	62.5	0.115849	0.523152	103
3.3	46	21	62.5	0.115849	0.523152	104
3.3	5	35	63	0.062608	0.581879	105
3.3	10	46	51.5	0.12714	0.513228	107
3.3	28	47	77.5	0.105457	0.532948	112
3.3	3	5	52.5	0.125765	0.5144	113
3.3	36	49	67.5	0.110319	0.528281	115
3.3	35	49	67.5	0.110319	0.528281	116
3.3	21	41	67.5	0.110319	0.528281	117
3.3	20	40	67.5	0.110319	0.528281	118
3.3	21	13	65	0.112127	0.526584	119
3.3	23	10	65	0.112127	0.526584	120
3.3	12	9	64.5	0.112493	0.526242	122
3.3	48	24	32	0.162905	0.485912	123
3.3	44	24	32	0.162905	0.485912	124
3.3	1	2	26.25	0.184541	0.471856	125
3.3	11	38	74	0.0850207	0.554365	127
3.3	14	34	74	0.0850207	0.554365	128
3.3	22	49	25.75	0.12714	0.513228	129
3.3	26	47	25.75	0.12714	0.513228	130
3.3	34	13	32	0.0657817	0.577684	131
3.3	31	8	32	0.0657817	0.577684	132
3.4	11	17	149	0.0791825	0.566854	3
3.4	24	8	108	0.085632	0.55753	4
3.4	24	5	136	0.0808086	0.564454	6
3.4	38	3	129	0.0620692	0.594335	7
3.4	3	49	104	0.0865097	0.5563	8
3.4	29	27	105	0.086304	0.556588	9
3.4	12	18	137	0.0806583	0.564675	10
3.4	46	14	171	0.0769913	0.570141	11
3.4	27	1	197	0.0750302	0.573137	12
3.4	30	4	145	0.0796644	0.566139	13
3.4	40	35	199	0.0748933	0.573348	14
3.4	21	9	194	0.0752366	0.572819	15
3.4	14	21	130	0.0816683	0.563199	16
3.4	44	25	112	0.0847962	0.55871	18
3.4	42	42	138	0.0805398	0.564849	19
3.4	36	34	179	0.0763286	0.571147	20
3.4	47	22	160	0.0780157	0.568596	22
3.4	5	19	113	0.0845868	0.559007	23
3.4	14	29	144	0.0797734	0.565978	24
3.4	31	23	163	0.07772	0.569041	25
3.4	17	30	172	0.0769133	0.570259	27
3.4	49	33	185	0.0758671	0.571852	28
3.4	46	46	111	0.0849996	0.558422	30
3.4	40	38	118	0.0836266	0.560375	31
3.4	18	45	131	0.0815196	0.563416	36
3.4	7	37	194	0.06295	0.592812	37
3.4	4	20	155	0.0785203	0.56784	39
3.4	40	2	108	0.085639	0.55752	40
3.4	6	48	131	0.0814917	0.563456	42
3.4	30	22	109	0.0840003	0.559841	43
3.4	3	27	160	0.0770452	0.570059	44
3.4	17	3	100	0.0875028	0.554919	45
3.4	45	42	104	0.0865326	0.556268	46
3.4	40	37	165	0.0775038	0.569366	48
3.4	27	7	153	0.0786538	0.567641	49
3.4	35	11	122	0.0634611	0.591934	50
3.4	29	33	185	0.0758719	0.571844	52
3.4	34	2	157	0.0783083	0.568157	53
3.4	41	19	133	0.0812288	0.56384	55
3.4	27	16	197	0.0620325	0.594399	56
3.4	0	10	160	0.0780015	0.568617	58
3.4	26	0	193	0.0752748	0.57276	61
3.4	14	12	185	0.0758623	0.571859	62
3.4	9	2	117	0.083818	0.560101	63
3.4	9	2	130	0.0816683	0.563199	66
3.4	27	47	179	0.0763363	0.571136	70
3.4	30	16	170	0.0621108	0.594263	72
3.4	10	36	196	0.0751082	0.573016	75
3.4	47	0	151	0.0789552	0.567192	76
3.4	42	30	113	0.0846049	0.558981	78
3.4	28	49	110	0.0851983	0.558141	81
3.4	20	27	142	0.0800032	0.565639	82
3.4	44	1	110	0.0852154	0.558117	83
3.4	21	36	187	0.0757258	0.572068	84
3.4	44	26	173	0.0768196	0.570401	86
3.4	4	23	139	0.0803861	0.565074	90
3.4	12	13	191	0.0754356	0.572513	91
3.4	31	31	145	0.0796519	0.566158	92
3.4	1	11	127	0.0821393	0.562516	93
3.4	31	33	142	0.080025	0.565606	95
3.4	24	9	108	0.0856231	0.557543	97
3.4	41	10	97.5	0.0881486	0.554027	102
3.4	42	3	62.5	0.102595	0.535241	103
3.4	48	20	62.5	0.102595	0.535241	104
3.4	3	33	63	0.0622559	0.594011	105
3.4	12	44	51.5	0.111123	0.525099	107
3.4	30	48	77.5	0.0947385	0.545189	112
3.4	3	4	52.5	0.110084	0.526299	113
3.4	34	49	67.5	0.0984154	0.540457	115
3.4	35	49	67.5	0.0984154	0.540457	116
3.4	19	42	67.5	0.0984154	0.540457	117
3.4	20	41	67.5	0.0984154	0.540457	118
3.4	19	11	65	0.099782	0.538733	119
3.4	21	8	65	0.099782	0.538733	120
3.4	13	10	64.5	0.100059	0.538386	122
3.4	48	24	32	0.138087	0.496824	123
3.4	46	25	32	0.138087	0.496824	124
3.4	3	4	26.25	0.154369	0.482057	125
3.4	9	39	74	0.0792658	0.56673	127
3.4	16	34	74	0.0792658	0.56673	128
3.4	21	47	25.75	0.111123	0.525099	129
3.4	27	47	25.75	0.111123	0.525099	130
3.4	36	15	32	0.0646674	0.589878	131
3.4	32	9	32	0.0646674	0.589878	132
3.5	11	19	149	0.0747607	0.578165	3
3.5	26	10	108	0.0796758	0.569204	4
3.5	26	5	136	0.0760004	0.575863	6
3.5	39	1	129	0.0616933	0.604349	7
3.5	3	49	104	0.0803443	0.568018	8
3.5	29	29	105	0.0801876	0.568296	9
3.5	12	16	137	0.0758858	0.576074	10
3.5	45	16	171	0.0730897	0.581314	11
3.5	27	1	197	0.0715936	0.584181	12
3.5	32	4	145	0.0751281	0.577479	13
3.5	40	37	199	0.0714892	0.584383	14
3.5	22	7	194	0.0717511	0.583877	15
3.5	16	22	130	0.0766557	0.574657	16
3.5	46	23	112	0.0790391	0.57034	18
3.5	42	42	138	0.0757955	0.576241	19
3.5	37	35	179	0.0725842	0.582278	20
3.5	47	22	160	0.0738709	0.579835	22
3.5	5	18	113	0.0788795	0.570626	23
3.5	15	31	144	0.0752112	0.577325	24
3.5	32	21	163	0.0736454	0.580261	25
3.5	17	29	172	0.0730302	0.581427	27
3.5	49	33	185	0.0722321	0.582952	28
3.5	47	46	111	0.079194	0.570063	30
3.5	38	38	118	0.078148	0.571942	31
3.5	19	45	131	0.0765423	0.574865	36
3.5	9	38	194	0.0623669	0.602906	37
3.5	6	20	155	0.0742558	0.579111	39
3.5	41	0	108	0.0796811	0.569194	40
3.5	6	48	131	0.0765211	0.574904	42
3.5	28	20	109	0.0784327	0.571429	43
3.5	1	29	160	0.0731308	0.581236	44
3.5	16	3	100	0.0811006	0.566687	45
3.5	47	44	104	0.0803617	0.567988	46
3.5	39	39	165	0.0734806	0.580573	48
3.5	25	8	153	0.0743576	0.57892	49
3.5	33	13	122	0.0627577	0.602074	50
3.5	29	34	185	0.0722358	0.582945	52
3.5	35	0	157	0.0740942	0.579415	53
3.5	42	20	133	0.0763207	0.575272	55
3.5	26	14	197	0.0616653	0.604409	56
3.5	1	12	160	0.0738602	0.579855	58
3.5	25	1	193	0.0717803	0.583821	61
3.5	16	14	185	0.0722285	0.582959	62
3.5	11	4	117	0.0782939	0.571679	63
3.5	10	4	130	0.0766557	0.574657	66
3.5	29	48	179	0.0725901	0.582267	70
3.5	28	15	170	0.0617252	0.60428	72
3.5	11	36	196	0.0716532	0.584066	75
3.5	47	0	151	0.0745874	0.578489	76
3.5	42	29	113	0.0788933	0.570601	78
3.5	28	49	110	0.0793454	0.569792	81
3.5	18	28	142	0.0753864	0.576999	82
3.5	44	3	110	0.0793584	0.569769	83
3.5	22	38	187	0.0721244	0.583159	84
3.5	43	26	173	0.0729587	0.581564	86
3.5	4	24	139	0.0756784	0.576458	90
3.5	10	14	191	0.0719029	0.583584	91
3.5	32	29	145	0.0751186	0.577497	92
3.5	1	12	127	0.0770147	0.574	93
3.5	29	33	142	0.075403	0.576968	95
3.5	24	11	108	0.079669	0.569216	97
3.5	39	11	97.5	0.0815924	0.565826	102
3.5	43	1	62.5	0.0925811	0.547609	103
3.5	48	22	62.5	0.0925811	0.547609	104
3.5	5	33	63	0.0618361	0.604042	105
3.5	14	44	51.5	0.0990583	0.537699	107
3.5	31	49	77.5	0.0866077	0.557278	112
3.5	2	6	52.5	0.0982699	0.538875	113
3.5	34	48	67.5	0.0894041	0.552685	115
3.5	35	49	67.5	0.0894041	0.552685	116
3.5	18	42	67.5	0.0894041	0.552685	117
3.5	20	41	67.5	0.0894041	0.552685	118
3.5	17	10	65	0.0904431	0.551009	119
3.5	20	7	65	0.0904431	0.551009	120
3.5	15	11	64.5	0.0906535	0.550671	122
3.5	48	22	32	0.119498	0.509773	123
3.5	48	23	32	0.119498	0.509773	124
3.5	3	6	26.25	0.131814	0.495001	125
3.5	11	37	74	0.0748242	0.578046	127
3.5	14	35	74	0.0748242	0.578046	128
3.5	21	45	25.75	0.0990583	0.537699	129
3.5	25	47	25.75	0.0990583	0.537699	130
3.5	34	16	32	0.0636799	0.600125	131
3.5	32	7	32	0.0636799	0.600125	132
3.6	13	17	149	0.0713264	0.588362	3
3.6	25	12	108	0.0750951	0.579991	4
3.6	27	6	136	0.0722774	0.586214	6
3.6	39	3	129	0.0612861	0.612646	7
3.6	2	48	104	0.0756073	0.578882	8
3.6	28	27	105	0.0754873	0.579141	9
3.6	11	15	137	0.0721895	0.586412	10
3.6	47	15	171	0.0700443	0.591297	11
3.6	27	1	197	0.0688959	0.593964	12
3.6	32	4	145	0.0716083	0.587723	13
3.6	39	35	199	0.0688157	0.594152	14
3.6	23	8	194	0.0690169	0.593682	15
3.6	18	20	130	0.0727799	0.585089	16
3.6	47	24	112	0.0746071	0.581054	18
3.6	43	41	138	0.0721202	0.586568	19
3.6	35	34	179	0.0696563	0.592194	20
3.6	49	22	160	0.0706438	0.589919	22
3.6	7	19	113	0.0744848	0.581322	23
3.6	13	33	144	0.071672	0.587579	24
3.6	30	20	163	0.0704708	0.590316	25
3.6	18	27	172	0.0699986	0.591402	27
3.6	47	33	185	0.0693861	0.592821	28
3.6	47	47	111	0.0747259	0.580795	30
3.6	37	37	118	0.0739241	0.582553	31
3.6	19	44	131	0.072693	0.585284	36
3.6	11	38	194	0.0618045	0.611314	37
3.6	7	21	155	0.0709391	0.589244	39
3.6	40	2	108	0.0750991	0.579982	40
3.6	5	48	131	0.0726767	0.58532	42
3.6	29	20	109	0.0741423	0.582072	43
3.6	3	31	160	0.0700759	0.591224	44
3.6	14	1	100	0.0761868	0.577634	45
3.6	49	45	104	0.0756207	0.578853	46
3.6	39	37	165	0.0703443	0.590606	48
3.6	23	6	153	0.0710172	0.589066	49
3.6	35	13	122	0.0621052	0.610546	50
3.6	27	36	185	0.0693889	0.592815	52
3.6	35	0	157	0.0708151	0.589527	53
3.6	43	20	133	0.072523	0.585664	55
3.6	27	14	197	0.0612645	0.612702	56
3.6	2	10	160	0.0706355	0.589938	58
3.6	25	3	193	0.0690392	0.593629	61
3.6	16	12	185	0.0693833	0.592828	62
3.6	11	5	117	0.0740359	0.582306	63
3.6	10	3	130	0.0727799	0.585089	66
3.6	31	47	179	0.0696608	0.592183	70
3.6	27	16	170	0.0613106	0.612583	72
3.6	13	35	196	0.0689416	0.593857	75
3.6	47	0	151	0.0711935	0.588664	76
3.6	40	29	113	0.0744954	0.581298	78
3.6	28	48	110	0.0748419	0.580542	81
3.6	19	26	142	0.0718064	0.587275	82
3.6	46	4	110	0.0748518	0.58052	83
3.6	22	38	187	0.0693034	0.593014	84
3.6	42	27	173	0.0699438	0.591529	86
3.6	3	25	139	0.0720304	0.58677	90
3.6	8	15	191	0.0691334	0.59341	91
3.6	30	30	145	0.071601	0.587739	92
3.6	1	12	127	0.0730552	0.584476	93
3.6	31	34	142	0.0718192	0.587246	95
3.6	26	11	108	0.0750899	0.580002	97
3.6	38	9	97.5	0.0765635	0.576828	102
3.6	44	3	62.5	0.0849722	0.559685	103
3.6	47	23	62.5	0.0849722	0.559685	104
3.6	3	31	63	0.061396	0.612363	105
3.6	14	45	51.5	0.0899207	0.550299	107
3.6	29	48	77.5	0.0804035	0.568801	112
3.6	4	4	52.5	0.0893186	0.551415	113
3.6	34	49	67.5	0.0825429	0.564476	115
3.6	37	47	67.5	0.0825429	0.564476	116
3.6	18	44	67.5	0.0825429	0.564476	117
3.6	18	39	67.5	0.0825429	0.564476	118
3.6	19	12	65	0.0833375	0.562895	119
3.6	21	7	65	0.0833375	0.562895	120
3.6	17	9	64.5	0.0834985	0.562576	122
3.6	48	22	32	0.105503	0.523611	123
3.6	48	21	32	0.105503	0.523611	124
3.6	5	7	26.25	0.11487	0.509341	125
3.6	12	36	74	0.0713752	0.588251	127
3.6	14	36	74	0.0713752	0.588251	128
3.6	22	44	25.75	0.0899207	0.550299	129
3.6	25	49	25.75	0.0899207	0.550299	130
3.6	32	15	32	0.0628146	0.608746	131
3.6	31	6	32	0.0628146	0.608746	132
3.7	12	17	149	0.0686428	0.597451	3
3.7	27	12	108	0.0715504	0.58979	4
3.7	27	4	136	0.0693768	0.595488	6
3.7	39	5	129	0.0608792	0.619542	7
3.7	2	48	104	0.0719454	0.588773	8
3.7	26	28	105	0.0718528	0.589011	9
3.7	10	14	137	0.0693089	0.595669	10
3.7	49	14	171	0.0676528	0.600131	11
3.7	27	2	197	0.0667658	0.602565	12
3.7	31	6	145	0.0688604	0.596867	13
3.7	41	36	199	0.0667038	0.602736	14
3.7	24	10	194	0.0668592	0.602307	15
3.7	16	21	130	0.0697645	0.594459	16
3.7	45	24	112	0.0711741	0.590765	18
3.7	44	42	138	0.0692555	0.595811	19
3.7	34	33	179	0.0673532	0.60095	20
3.7	49	22	160	0.0681157	0.598873	22
3.7	7	18	113	0.0710798	0.59101	23
3.7	12	32	144	0.0689096	0.596735	24
3.7	32	21	163	0.0679821	0.599235	25
3.7	18	27	172	0.0676175	0.600227	27
